source,url,title,body,domain,sub_domain,scraped_at
thehindu.com,https://www.thehindu.com/news/national/odisha/odisha-official-lands-in-trouble-for-allegedly-referring-members-of-a-pvtg-as-criminals/article71053450.ece,Odisha official lands in trouble for allegedly referring members of a PVTG as ‘criminals’,"On direction of NCST, the Mayurbhanj district administration records statement of Lodha tribe man about his allegations on June 2, 2026",Politics,General,2026-06-03T09:37:44.188320
thehindu.com,https://www.thehindu.com/news/national/tamil-nadu/this-is-the-time-to-create-an-ideal-environment-for-media-freedom-n-ravi/article71053989.ece,This is the time to create an ideal environment for media freedom: N. Ravi,,Politics,General,2026-06-03T09:37:44.188573
thehindu.com,https://www.thehindu.com/sci-tech/energy-and-environment/kaziranga-records-first-yellow-throated-marten/article71053318.ece,Kaziranga records first yellow-throated marten,"The species is found across the Himalayan region and other parts of the northeastern region, including Assam",Politics,General,2026-06-03T09:37:44.188847
thehindu.com,https://www.thehindu.com/news/national/bihar/bihar-government-orders-statewide-audit-of-all-government-aided-madrasa-and-sanskrit-schools/article71052910.ece,Bihar government orders Statewide audit of all government aided madrasa and Sanskrit schools,A three-member local officials committee has been constituted to get the audit report by physically visiting madrasas and sanskrit schools across the State,Politics,General,2026-06-03T09:37:44.189031
thehindu.com,https://www.thehindu.com/news/national/tamil-nadu/tn-minister-aadhav-arjuna-meets-nitin-gadkari-submits-road-infrastructure-demands/article71054008.ece,"T.N. Minister Aadhav Arjuna meets Nitin Gadkari, submits road infrastructure demands",,Politics,General,2026-06-03T09:37:44.189224
thehindu.com,https://www.thehindu.com/news/national/kerala/alleged-misbehaviour-by-police-officer-hc-directs-govt-to-verify-compliance-with-its-order/article71053520.ece,Alleged misbehaviour by police officer: HC directs govt. to verify compliance with its order,,Politics,General,2026-06-03T09:37:44.189494
thehindu.com,https://www.thehindu.com/news/national/tamil-nadu/tamil-nadu-deserves-to-have-world-class-airports-cii-chairman/article71054080.ece,Tamil Nadu deserves to have world-class airports: CII Chairman,,Politics,General,2026-06-03T09:37:44.189736
thehindu.com,https://www.thehindu.com/opinion/op-ed/need-to-strengthen-existing-health-facilities-in-kerala/article71054285.ece,Need to strengthen existing health facilities in Kerala,The famed public healthcare model of Kerala is under tremendous stress,Politics,General,2026-06-03T09:37:44.190046
thehindu.com,https://www.thehindu.com/news/national/karnataka/meeting-between-zameer-ahmed-khan-and-dk-suresh-raises-eyebrows/article71054106.ece,Meeting between Zameer Ahmed Khan and D.K. Suresh raises eyebrows,,Politics,General,2026-06-03T09:37:44.190247
thehindu.com,https://www.thehindu.com/news/national/maharashtra/onion-farmers-stage-protest-for-third-time-demand-msp-of-3000/article71052204.ece,"Onion farmers stage protest for third time, demand MSP of ₹3000","Farmers wore onion garlands and blocked the highway in the Ambegaon taluka of the Pune district. They demanded a guaranteed price of ₹3,000 per quintal and compensation for farmers who sold their produce at a lower rate.",Politics,General,2026-06-03T09:37:44.190719
thehindu.com,https://www.thehindu.com/entertainment/it-is-not-just-songs-ilaiyaraaja-is-also-integral-tomanjanathi-says-mari-selvaraj/article71054340.ece,"It is not just songs, Ilaiyaraaja is also integral to Manjanathi, says Mari Selvaraj","“Whenever the name Manjanathi came to my mind, I thought of adapting it into a film. Even then, I had decided that maestro Ilaiyaraaja should compose the music. When I met him and narrated the story, he agreed to score it,” the director said.",Politics,General,2026-06-03T09:37:44.190967
thehindu.com,https://www.thehindu.com/news/national/andhra-pradesh/left-parties-seeks-independent-probe-into-lapses-in-dsc-recruitment/article71053507.ece,Left parties seek independent probe into ‘lapses’ in DSC recruitment,,Politics,General,2026-06-03T09:37:44.191123
thehindu.com,https://www.thehindu.com/news/national/andhra-pradesh/promotional-song-for-school-enrolment-campaign-launched-in-ap/article71053321.ece,Promotional song for school enrolment campaign launched in A.P.,"communicates the quality education being provided in government schools, provision of modern infrastructure, digital learning initiatives, student welfare programmes and Mid-day Meal Scheme",Politics,General,2026-06-03T09:37:44.191951
thehindu.com,https://www.thehindu.com/news/national/andhra-pradesh/institutions-of-higher-education-told-to-register-on-aishe-portal/article71053861.ece,Institutions of Higher Education told to register on AISHE portal,"Institutions that have AISHE codes need not register again, says APSCHE Vice-Chairperson",Politics,General,2026-06-03T09:37:44.192234
thehindu.com,https://www.thehindu.com/sci-tech/energy-and-environment/southwest-monsoon-2026-arrival-in-kerala-new-date-june-imd/article71051507.ece,Monsoon ‘likely to set in’ over Kerala around June 4: IMD,"Upper-air cyclonic circulation off the south Kerala coast is expected to aid final push, and the IMD has forecast isolated heavy to very heavy rainfall over Kerala over the next six to seven days",Politics,General,2026-06-03T09:37:44.192509
thehindu.com,https://www.thehindu.com/news/national/tamil-nadu/over-11000-chickens-killed-in-poultry-farm-fire-near-katpadi/article71053282.ece,"Over 11,000 chickens killed in poultry farm fire near Katpadi",A few residents near the shed saw smoke coming from the electrical board in the shed around 2 a.m,Politics,General,2026-06-03T09:37:44.192764
thehindu.com,https://www.thehindu.com/news/national/andhra-pradesh/security-at-judges-villas-permanent-ap-high-court-complex-in-amaravati-reviewed/article71052401.ece,"Security at Judges’ Villas, permanent A.P. High Court Complex in Amaravati reviewed","The police authorities discuss multi-layer security system, round-the-clock deployment of security personnel, advanced CCTV surveillance, and dedicated Quick Response Teams",Politics,General,2026-06-03T09:37:44.193041
thehindu.com,https://www.thehindu.com/news/national/kerala/kerala-cm-urges-swift-payment-to-farmers-for-procured-paddy/article71053451.ece,Kerala CM urges swift payment to farmers for procured paddy,,Politics,General,2026-06-03T09:37:44.193473
thehindu.com,https://www.thehindu.com/news/national/tamil-nadu/history-sheeter-among-eight-held-for-sexual-assault-attempt-robbery-in-tiruvannamalai/article71053273.ece,"History-sheeter among eight held for sexual assault attempt, robbery in Tiruvannamalai",The police said that the key suspect and history sheeter has been identified as a resident of Adaiyur village near Arunachala Hills,Politics,General,2026-06-03T09:37:44.193789
thehindu.com,https://www.thehindu.com/news/national/andhra-pradesh/imd-forecasts-thunderstorms-light-showers-for-ap-until-june-6/article71053453.ece,"IMD forecasts thunderstorms, light showers for A.P. until June 6","Several districts witness rainfall in the last 24 hours, while others reel under intense heat; Gudur of Nellore district record 45.4°C",Politics,General,2026-06-03T09:37:44.194114
thehindu.com,https://www.thehindu.com/news/national/congress-names-siddaramaiah-as-congress-working-committee-member/article71054389.ece,Congress names Siddaramaiah as Congress Working Committee member,"Congress president Mallikarjun Kharge has appointed Siddaramaiah as member of the Congress Working Committee with immediate effect, a party statement said.",Politics,General,2026-06-03T09:37:44.194399
thehindu.com,https://www.thehindu.com/news/national/andhra-pradesh/ai-guided-oct-procedure-saves-heart-patient-in-narasaraopet/article71053080.ece,AI-guided OCT procedure saves life of heart patient in Narasaraopet,"The 60-year-old woman was admitted to the hospital with complaints of severe breathlessness and excessive sweating, with her oxygen saturation level dropping to a critical 60%",Politics,General,2026-06-03T09:37:44.194607
thehindu.com,https://www.thehindu.com/news/cities/chennai/devotees-complain-about-delays-in-utsava-processions-of-varadarajaswamy-temple-in-kancheepuram/article71053892.ece,Devotees complain about delays in utsava processions of Varadarajaswamy temple in Kancheepuram,Sources said that the 14-km-route was cut down to 200 metres by temple authorities citing lack of time,Politics,General,2026-06-03T09:37:44.194872
thehindu.com,https://www.thehindu.com/news/national/karnataka/strict-entry-guidelines-issued-for-cms-oath-taking-ceremony-at-lok-bhavan/article71053702.ece,Strict entry guidelines issued for CM’s oath-taking ceremony at Lok Bhavan,,Politics,General,2026-06-03T09:37:44.195143
thehindu.com,https://www.thehindu.com/news/national/karnataka/officials-instructed-to-gear-up-for-monsoon-sowing-intensify-vigil-in-flood-prone-areas/article71053303.ece,"Officials instructed to gear up for monsoon sowing, intensify vigil in flood-prone areas",,Politics,General,2026-06-03T09:37:44.195433
thehindu.com,https://www.thehindu.com/news/national/karnataka/belagavi-kannada-organisations-seek-quick-resolution-of-border-dispute/article71052349.ece,Belagavi: Kannada organisations seek quick resolution of border dispute,,Politics,General,2026-06-03T09:37:44.195602
thehindu.com,https://www.thehindu.com/news/national/tamil-nadu/tamil-nadu-bjp-leader-k-annamalai-meets-amit-shah/article71053387.ece,Tamil Nadu BJP leader K. Annamalai meets Amit Shah; discusses ‘future course’,The former T.N. BJP chief is likely to wait for the leadership’s decision before taking any other step,Politics,General,2026-06-03T09:37:44.195802
thehindu.com,https://www.thehindu.com/news/national/andhra-pradesh/teachers-forum-urges-zonal-cadre-status-for-first-level-gazetted-school-posts/article71053984.ece,Teachers’ forum urges zonal cadre status for first-level gazetted school posts,,Politics,General,2026-06-03T09:37:44.196039
thehindu.com,https://www.thehindu.com/news/national/karnataka/former-karnataka-mlc-kidnapped-released-after-extortion-bid-in-attibele/article71054148.ece,"Former Karnataka MLC kidnapped, released after extortion bid in Attibele",,Politics,General,2026-06-03T09:37:44.196274
thehindu.com,https://www.thehindu.com/news/national/andhra-pradesh/national-workshop-on-seafood-exports-to-be-held-in-visakhapatnam/article71053823.ece,National workshop on seafood exports to be held in Visakhapatnam,,Politics,General,2026-06-03T09:37:44.196603
thehindu.com,https://www.thehindu.com/news/national/tamil-nadu/sulur-sexual-assault-cum-murder-case-witnesses-identify-main-accused/article71053190.ece,Sulur sexual assault-cum-murder case: witnesses identify main accused,"Two eyewitnesses in the case, who claimed to have seen Karthi taking away the minor girl in a two-wheeler on May 21 evening, identified him from the line-up comprising other individuals, said sources",Politics,General,2026-06-03T09:37:45.822298
thehindu.com,https://www.thehindu.com/news/cities/chennai/farmers-who-gave-land-for-parandur-airport-face-uncertainty/article71053240.ece,Farmers who gave land for Parandur airport face uncertainty,"Many who parted with their land for Parandur airport are worried, as they don’t know whether the project would take off. They also demand assured jobs and more financial compensation",Politics,General,2026-06-03T09:37:45.823025
thehindu.com,https://www.thehindu.com/news/national/tamil-nadu/tn-government-transfers-several-ias-officers-appoints-sajjansingh-r-chavan-as-secretary-to-governor/article71053806.ece,"T.N. government transfers several IAS officers, appoints Sajjansingh R. Chavan as Secretary to Governor",,Politics,General,2026-06-03T09:37:45.823559
